Unnamed: 0,lat,lng,name,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs,inf_rate,avg_temp_min,avg_temp_max,avg_temp_std,avg_temp_median,humidity_min,humidity_max,humidity_std,humidity_median,pressure_min,pressure_max,pressure_std,pressure_median,wind_speed_ms_min,wind_speed_ms_max,wind_speed_ms_std,wind_speed_ms_median,region_x,urban_50-54_years,urban_55-59_years,urban_60-64_years,urban_65-69_years,urban_70-74_years,urban_75-79_years,urban_80-84_years,urban_85-89_years,urban_90-94_years,rural_50-54_years,rural_55-59_years,rural_60-64_years,rural_65-69_years,rural_70-74_years,rural_75-79_years,rural_80-84_years,rural_85-89_years,rural_90-94_years,work_ratio_15-72_years,work_ratio_55-64_years,work_ratio_15-24_years,work_ratio_15-64_years,work_ratio_25-54_years,num_patients_tubercul_1992,num_patients_tubercul_1993,num_patients_tubercul_1994,num_patients_tubercul_1995,num_patients_tubercul_1996,num_patients_tubercul_1997,num_patients_tubercul_1998,num_patients_tubercul_1999,num_patients_tubercul_2000,num_patients_tubercul_2001,num_patients_tubercul_2002,num_patients_tubercul_2003,num_patients_tubercul_2004,num_patients_tubercul_2005,num_patients_tubercul_2006,num_patients_tubercul_2007,num_patients_tubercul_2008,num_patients_tubercul_2009,num_patients_tubercul_2010,num_patients_tubercul_2011,num_patients_tubercul_2012,num_patients_tubercul_2013,num_patients_tubercul_2014,num_patients_tubercul_2015,num_patients_tubercul_2016,num_patients_tubercul_2017,volume_serv_household_2017,volume_serv_chargeable_2017,volume_serv_transport_2017,volume_serv_post_2017,volume_serv_accommodation_2017,volume_serv_telecom_2017,volume_serv_others_2017,volume_serv_veterinary_2017,volume_serv_housing_2017,volume_serv_education_2017,volume_serv_medicine_2017,volume_serv_disabled_2017,volume_serv_culture_2017,volume_serv_sport_2017,volume_serv_hotels_2017,volume_serv_tourism_2017,volume_serv_sanatorium_2017,num_phones_rural_2018,num_phones_urban_2019,bus_march_travel_18,bus_april_travel_18,epirank_avia,epirank_bus,epirank_train,epirank_avia_cat,epirank_bus_cat,epirank_train_cat,whole_population,urban,rural,has_metro
227,44.0468389,42.8565018,Ессентуки,100969,Северо-Кавказский,Ставропольский край,42.12,,,,,81,24,118,137,68,176,103,137,96,92,157,1.945910149,0.71,14.43,4.302514547,11.83,32.43,88.14,15.58936747,57.29,716,726,2.63131327,723,2,8,1.82051798,5,Ставропольский край,91536.99,106622,101411,90311,60963.99,37579,43028,13968,6788,71759.99,84657,77567.99,62083,36592,25667,30560,8715,4641,62.3,48.1,15.9,67.9,86,841,858,974,1480,1813,2835,2012,2489,2525,2515,2024,1895,1544,1888,1797,1828,1905,1922,1698,4758,1446,1377,1143,1042,949,915,24606202.39,152086724.9,17637590.79,566129.2,20270300.89,16928902.8,2768572.4,563846.1,5611427.6,10789797.8,10344738.3,593320.09,1384552,590518.5,1370113.6,1574952,20058185.89,357787.99,118687.99,142515.6,147503,,2.66E-13,0.001205628,,0,0,390583,233489,157094,0
228,44.1424034,43.0090751,Железноводск,24496,Северо-Кавказский,Ставропольский край,42.12,,,,,,,,,,,,,,,,1.945910149,0.71,14.43,4.302514547,11.83,32.43,88.14,15.58936747,57.29,716,726,2.63131327,723,2,8,1.82051798,5,Ставропольский край,91536.99,106622,101411,90311,60963.99,37579,43028,13968,6788,71759.99,84657,77567.99,62083,36592,25667,30560,8715,4641,62.3,48.1,15.9,67.9,86,841,858,974,1480,1813,2835,2012,2489,2525,2515,2024,1895,1544,1888,1797,1828,1905,1922,1698,4758,1446,1377,1143,1042,949,915,24606202.39,152086724.9,17637590.79,566129.2,20270300.89,16928902.8,2768572.4,563846.1,5611427.6,10789797.8,10344738.3,593320.09,1384552,590518.5,1370113.6,1574952,20058185.89,357787.99,118687.99,142515.6,147503,,1.71E-14,5.20E-05,,0,0,390583,233489,157094,0
229,56.250938,93.53286,Железногорск,26134,Сибирский,Красноярский край,1.23,24.6,706,0.03,1,16,5,14,61,52,19,49,3,148,15,99,2.708050201,-16,4.29,5.730930449,-2.86,64.86,84.43,5.988442281,75.57,737,762,6.78443597,750,2,6,1.302013093,3,Красноярский край,123697.99,142732.99,134492,113497.99,71866.99,40291.99,42740,14849.99,5825.99,39865,51352,52157,41562,22258.99,11904,13563,5549,2294,65.5,45.5,31.7,71.3,88.1,1300,1849,2123,2356,2527,2160,2604,2914,3058,3113,3089,3189,3089,3199,3021,3009,3092,3008,2822,2818,2705,2687,2614,2534,2356,2003,18180794.49,156939753.8,20694136.6,857573.5,1718683,20906543.19,10194218.2,209970.1,18979257.8,8303523.69,8593428.79,722377.2,2103504.79,1488844.89,1671432,2664499.8,1103252.49,483897,59586,196964.8,198630.5,,1.08E-13,0.000502194,,0,0,348735,261788,86947,0
230,56.250938,93.53286,Железногорск,26134,Сибирский,Красноярский край,1.23,24.6,706,0.03,1,66,155,31,54,66,63,79,1,126,73,170,2.708050201,-16,4.29,5.730930449,-2.86,64.86,84.43,5.988442281,75.57,737,762,6.78443597,750,2,6,1.302013093,3,Красноярский край,123697.99,142732.99,134492,113497.99,71866.99,40291.99,42740,14849.99,5825.99,39865,51352,52157,41562,22258.99,11904,13563,5549,2294,65.5,45.5,31.7,71.3,88.1,1300,1849,2123,2356,2527,2160,2604,2914,3058,3113,3089,3189,3089,3199,3021,3009,3092,3008,2822,2818,2705,2687,2614,2534,2356,2003,18180794.49,156939753.8,20694136.6,857573.5,1718683,20906543.19,10194218.2,209970.1,18979257.8,8303523.69,8593428.79,722377.2,2103504.79,1488844.89,1671432,2664499.8,1103252.49,483897,59586,196964.8,198630.5,,1.08E-13,0.000502194,,0,0,348735,261788,86947,0
231,56.250938,93.53286,Железногорск,,Центральный,Курская область,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,56.250938,93.53286,Железногорск,,Центральный,Курская область,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,56.577915,104.12294,Железногорск-Илимский,26134,Сибирский,Иркутская область,3.13,26.5,633,0,,,,,,,,,,,,,1.098612289,-13.43,3.43,4.899711653,-7.71,47.14,90.57,11.9573772,62.43,718,736,5.138093031,727,2,6,1.352246808,4,Иркутская область,100605,115913.99,114705.99,100189,64159.99,35679,38692,13317.99,5149,30248.99,37142,36447.99,27850,14856,7837,9090,3619,1333,62.3,43.9,29.5,68,84.9,1078,1253,1488,1569,1464,1512,2522,3373,3614,3902,3290,3256,3140,3126,3159,3439,3576,3351,3688,3700,3341,3365,2954,2875,2615,2324,9109693.4,99686724.7,16636875.39,494925,1479870.8,16930257.99,2121695.79,241093.2,10427725.39,7502084.69,7057327.7,373311.3,1840103.4,809961.7,2275095.6,2081366.7,1395371.4,321450.99,18080,134405.2,133269.7,,,0.000239749,,,0,294539,239184,55355,0
234,51.843933,41.470367,Жердевка,15211,Центральный,Тамбовская область,30.13,31.2,314,0,,,,,,,,,,,,,1.386294361,-2.71,11.43,3.772856945,5.14,51.57,87.14,9.249486987,71.29,739,754,5.705469389,752,1,7,1.995232413,4,Тамбовская область,38692.99,46808,48300,41508,29051,16409,17014,6678.99,3168,28377.99,35014,33541,25948,17515,12211,14024,6915,3180,62.2,51.1,15.1,69.8,89.4,582,696,762,755,807,840,959,883,896,940,892,873,894,792,738,750,727,759,738,653,560,470,446,428,364,360,8873239.69,48095681.99,9493195.8,263403.6,173666.6,6243232.8,1158887.49,245100.9,2875057.4,2510971.5,2154980.7,441060.8,446009,311717.3,363435.1,438465,143284,149474,51978,68045.3,71325.9,,2.23E-13,0.000194935,,0,0,185817,107411,78406,0
235,53.4005122,49.4955657,Жигулёвск,54300,Приволжский,Самарская область,59.58,42.6,1353,0.03,1,,,,,,,,,,,,2.708050201,-0.86,6.71,2.58611678,2,60.29,92.43,9.213530785,82,748,771,8.105259903,762,2,6,1.352246808,3,Самарская область,151269,173448.99,172751,158544,112221.99,60288.99,63722.99,21285,10240.99,42977,52046.99,48418.99,40150,26846.99,16729,18361,6534.99,3330.99,67.5,59.5,27.5,74.4,88.9,1196,1242,1437,1793,2253,2585,2763,2813,2890,2925,2440,2432,2230,2421,2535,2518,2647,2754,2490,2525,2689,3072,2806,2480,2471,2118,13346140.3,166823891.8,16484618.69,819578.9,2024449.4,24045614.1,7448017,298908.5,18081821.79,16128801.49,11561502.8,186396.1,2124707.5,1453653,1403053.3,2258127.4,1639336.5,646095,48390,244843,301322.7,,,8.56E-05,,,0,498830,395276,103554,0
236,53.748543,34.735447,Жиздра,5585,Центральный,Калужская область,33.85,4.8,48,0.1,1,,,,,,,,,,,,1.386294361,-3.86,7.71,2.890552262,5.71,60.14,93.14,10.2076956,82.71,731,749,5.097151399,742,2,8,1.988059595,4,Калужская область,46828,56873,57999,47978,32756.99,18212.99,20275.99,7119,2827,15657.99,18700,18621,14239.99,9516,6311,7771.99,3558,1573,67.7,51.6,31.2,74,90.5,441,506,514,681,864,800,874,933,1031,843,838,675,745,827,741,721,735,688,651,617,600,609,624,545,407,407,5620923,47059605.2,3812661.2,216141.1,586509.69,7650310.1,1121965.49,69233.89,3839342.5,3012318.9,4158267.39,252548.49,547608.8,503359.59,1519470.8,808528.5,269288.09,230581,22081.99,33148.6,33891.8,,4.86E-13,,,0,,162749,121545,41204,0
237,50.978779,44.778908,Жирновск,16890,Южный,Волгоградская область,22.14,,,,,,,,,,,,,,,,1.609437912,3.14,11.14,2.686843253,8,54.57,84.57,9.100499568,69.71,752,767,4.495500396,763,2,10,2.166849809,6,Волгоградская область,115545,133745.99,130114.99,118803.99,82754.99,48710,56509,19519,9297,38344,46079.99,42925,33763,21310.99,14766,17333,5806,2798,61.4,47.3,29.1,68.09,83.4,1275,1336,1424,1661,1717,1905,2707,2669,2967,3279,3615,2801,2969,3041,2807,3099,2843,2697,2457,254,2240,2045,1938,1754,1623,1612,17338885.7,133057126.9,18942042.1,711363,819814.8,19178690.09,7242842.5,304756.09,10041440.9,11245455.2,9034328.3,104726.2,1790077.6,933107.3,1814543.8,2283534.6,596131.69,374163.99,46592,316181.2,322645.1,,1.94E-13,,,0,,406320,314949,91371,0
238,53.7641367,31.4950785,Жуковка,18269,Центральный,Брянская область,34.7,0,0.08,1,,,,,,,,,,,,,1.386294361,-2.71,10.57,3.512430579,6.57,58.71,90.29,9.440915109,79.29,736,749,4.216746658,742,1,7,1.884776101,4,Брянская область,53200,62821.99,63971,53408.99,34060,19773,21575.99,8076,3770,25954,29274,27376.99,19763.99,12264,9490,11129.99,5702.99,2651,60.7,37.4,27.6,67.5,86.8,676,666,671,701,839,915,961,1088,1228,1249,1187,1125,1156,1194,1168,1259,1287,1277,1138,1007,931,866,796,729,655,539,7187938,49890775.6,6251329.19,307646,375667.4,8028387.9,1355522.8,487502.3,3208359.1,2883167.9,3003395.8,48229.2,487017.1,223594.5,453597.5,671752.1,253960.9,226555.99,32292.99,56710.8,57081.9,,,3.79E-06,,,0,192771,131748,61023,0
239,50.111154,129.4402341,Завитинск,11481,Дальневосточный,Амурская область,2.2,42.5,336,0,,,,,,,,,,,,,0.693147181,-11.14,-4.71,1.909506294,-8.71,38.43,77.71,12.44108727,62.14,742,758,5.30229061,750,1,6,1.457329587,2,Амурская область,29574.99,32225,32585,29638.99,18607,9795,9386,2925.99,1081,15432.99,18421,18496.99,15375.99,8836,4804,4576,1401,529,63.9,48.7,27.4,70.2,87.6,414,480,637,635,648,1295,1187,1327,1193,1452,1418,1445,1332,1303,1251,1233,1363,1245,1244,1020,901,816,689,621,539,494,3672064.3,44051447.59,7465766.29,276836.7,340119.2,6630360.4,1138358.7,96677.1,3723991.7,3503734,2273178.09,90407.1,499181.1,214940,664262.7,1937905.2,339641.7,89200.99,14182,28811.4,28663.8,,,6.84E-05,,,0,97451,65305,32146,0
240,56.509293,66.539261,Заводоуковск,25657,Уральский,Тюменская область,9.26,,,,,,,,,,,,,,,,1.098612289,-8.43,3.29,3.325176401,-0.57,50.14,94,13.20989049,75.17,742,773,8.246211251,757,4,8,1.397276262,6,Тюменская область,183967,210768.99,178343.99,120113.99,61338.99,26925.99,27540.99,9686,3918,44599.99,54699,51060,37848,19230,9379,11605.99,4843,1935,67.8,53.3,24.4,72.9,89,1272,1463,1832,3224,3971,4549,3732,4060,4690,4077,3952,3677,3991,3918,3949,3404,3184,3167,3038,2867,2668,2389,2425,2379,2245,2017,18462555.99,238209510.4,41549295.79,2000794.9,4183329.89,45147693.39,5125811.09,473856.9,27371302.3,15894525.6,16270809,577373.9,3284249.1,1876515,4389909.5,3852772.7,3927844.6,651240,108550,191542.9,195516.8,,5.20E-13,0.000139227,,0,0,274007,199865,74142,0
241,56.509293,66.539261,Заводоуковск,25657,Уральский,Тюменская область,9.26,,,,,,,,,,,,,,,,1.098612289,-8.43,3.29,3.325176401,-0.57,50.14,94,13.20989049,75.17,742,773,8.246211251,757,4,8,1.397276262,6,Тюменская область,183967,210768.99,178343.99,120113.99,61338.99,26925.99,27540.99,9686,3918,44599.99,54699,51060,37848,19230,9379,11605.99,4843,1935,67.8,53.3,24.4,72.9,89,1272,1463,1832,3224,3971,4549,3732,4060,4690,4077,3952,3677,3991,3918,3949,3404,3184,3167,3038,2867,2668,2389,2425,2379,2245,2017,18462555.99,238209510.4,41549295.79,2000794.9,4183329.89,45147693.39,5125811.09,473856.9,27371302.3,15894525.6,16270809,577373.9,3284249.1,1876515,4389909.5,3852772.7,3927844.6,651240,108550,139609.9,143163.6,,5.20E-13,0.000139227,,0,0,274007,199865,74142,0
242,56.509293,66.539261,Заводоуковск,25657,Уральский,Тюменская область,9.26,,,,,,,,,,,,,,,,1.098612289,-8.43,3.29,3.325176401,-0.57,50.14,94,13.20989049,75.17,742,773,8.246211251,757,4,8,1.397276262,6,Тюменская область,52552.99,62404.99,61344.99,50525.99,30166.99,14230.99,16217.99,6200,2592.99,30283,39096,38885.99,30554.99,15986.99,7915,10225,4291,1764,61.7,40,26,68,85.7,,,,,,,,,,,,,,,,,,,,,,1164,1156,1154,1152,1070,8003285.99,84687529.4,9744123.2,986084.69,3321445.1,14397457.2,2098679.4,249741.89,7664906.9,7764595.2,8191347.9,452287,1637966.4,680735.3,1580865.6,1364298.7,3070612.2,244186,83064.99,191542.9,195516.8,,5.20E-13,0.000139227,,0,0,274007,199865,74142,0
243,56.509293,66.539261,Заводоуковск,25657,Уральский,Тюменская область,9.26,,,,,,,,,,,,,,,,1.098612289,-8.43,3.29,3.325176401,-0.57,50.14,94,13.20989049,75.17,742,773,8.246211251,757,4,8,1.397276262,6,Тюменская область,52552.99,62404.99,61344.99,50525.99,30166.99,14230.99,16217.99,6200,2592.99,30283,39096,38885.99,30554.99,15986.99,7915,10225,4291,1764,61.7,40,26,68,85.7,,,,,,,,,,,,,,,,,,,,,,1164,1156,1154,1152,1070,8003285.99,84687529.4,9744123.2,986084.69,3321445.1,14397457.2,2098679.4,249741.89,7664906.9,7764595.2,8191347.9,452287,1637966.4,680735.3,1580865.6,1364298.7,3070612.2,244186,83064.99,139609.9,143163.6,,5.20E-13,0.000139227,,0,0,274007,199865,74142,0
244,57.4909934,42.13964,Заволжск,12045,Центральный,Ивановская область,42.45,17.9,178,0,,,,,,,,,,,,,2.302585093,-3.57,4.71,2.262926256,1.86,65.86,94.14,7.727837312,87.86,730,754,7.278147331,748,1,8,1.884776101,4,Ивановская область,50749,57161,57437.99,52512,35685.99,19297,22615.99,9396,3982,12549,16010.99,16097.99,13136,8038.99,4976,6171,2900,1200,65.09,51.4,37.2,73,87.9,424,494,576,708,840,943,902,899,1189,947,772,728,587,647,672,578,610,631,533,552,526,494,442,435,439,342,4591852,41799177.7,4465011.19,346888.3,414434.3,6044888.7,1299123.8,97991.7,3677765.4,2540649,2853202.1,107399.3,617355.8,353327,464188.1,739254.7,372243.1,167719.99,13763.99,45259.1,45037.2,,1.89E-14,,,0,,171668,137387,34281,0
245,52.387798,38.92672,Задонск,9695,Центральный,Липецкая область,47.73,35.1,400,0,,,,,,,,,,,,,2.079441542,-3,11.86,3.707354981,6,56,97.14,11.99416922,78.71,739,753,5.30229061,750,3,9,1.869555588,6,Липецкая область,45386,54424,55148,45661,30118.99,17557,18116,6382,2599,28061.99,34590.99,33937.99,25506,17389,11661.99,13585,6242,2696,66.2,59.1,20,74.59,91.6,428,494,646,730,761,724,857,993,1023,948,982,936,831,850,877,943,902,724,680,597,557,541,508,468,379,403,10546917.89,63055601.7,7862128.7,252964.59,671094.6,8452631.29,1998929.2,127118.6,4120098.29,4374628.09,4686902.4,235346.1,1130855.19,579045.69,801384.69,914257.39,473280.59,197644,61894.99,59242.9,62388.1,,1.04E-13,,,0,,186636,111503,75133,0
246,55.2866509,52.0056047,Заинск,41798,Приволжский,Татарстан,57.27,28.2,1100,0,,,,,,,,,,,,,2.708050201,-2.14,5,2.071856311,2.14,66.43,92.14,7.826482394,76.86,739,766,8.129897791,758,2,7,1.35576371,5,Республика Татарстан,168745.99,211818.99,204298.99,160730.99,102643,54302,60033.99,24832.99,10697,68434.99,76880.99,67086.99,49885.99,31964.99,25153,31070.99,15329.99,6277,67.59,47.7,29.4,74.09,93.1,1195,1261,1462,2367,2533,2522,2627,2494,2832,2704,2713,2464,2298,2308,2298,2207,2221,2203,2020,1898,1816,1596,1629,1524,1427,1300,40838346,267909947.2,44363590.59,394884.4,4134522.59,26988392,11023179.49,559497,17866739.6,27483627.3,18770341.6,177413.8,4710889.5,3687193.5,5292473.8,3577782.5,2956238.8,647134.99,144303.99,157885,162064.9,,,1.45E-05,,,0,527462,371965,155497,0
247,55.965401,94.708107,Заозёрный,10286,Сибирский,Красноярский край,1.23,24.6,706,0.03,1,,,,,,,,,,,,2.708050201,-16,4.29,5.730930449,-2.86,64.86,84.43,5.988442281,75.57,737,762,6.78443597,750,2,6,1.302013093,3,Красноярский край,123697.99,142732.99,134492,113497.99,71866.99,40291.99,42740,14849.99,5825.99,39865,51352,52157,41562,22258.99,11904,13563,5549,2294,65.5,45.5,31.7,71.3,88.1,1300,1849,2123,2356,2527,2160,2604,2914,3058,3113,3089,3189,3089,3199,3021,3009,3092,3008,2822,2818,2705,2687,2614,2534,2356,2003,18180794.49,156939753.8,20694136.6,857573.5,1718683,20906543.19,10194218.2,209970.1,18979257.8,8303523.69,8593428.79,722377.2,2103504.79,1488844.89,1671432,2664499.8,1103252.49,483897,59586,196964.8,198630.5,,3.53E-10,0.000167006,,1,0,348735,261788,86947,0
248,56.258968,32.085865,Западная Двина,9376,Центральный,Тверская область,15.27,9.4,118,0,0,,,,,,,,,,,,1.609437912,-3.57,5.57,2.627508869,3.71,66.29,93.83,7.52619489,84,731,751,6.241184259,746,1,7,1.698739028,3,Тверская область,57950,70267.99,71857,61637,42023.99,21678.99,25940,10040.99,4192,20081.99,25646,25936,21171.99,14375,8902,11392.99,5610,2371,64.8,52.3,51.3,72,83.7,567,634,680,1094,969,1131,1020,1447,1266,1185,1115,1043,1118,1119,1138,1104,1093,1019,927,845,820,758,801,776,701,584,4628284.19,52048216.89,4400911.9,486507.5,678282.3,8411481,1483756.6,309952.7,5035941,3480530.8,2528586.7,181458.6,701092,488017.9,2137414.59,1474760.6,498066,203444,35371,36768.1,37628.8,,6.98E-13,8.58E-05,,0,0,220365,157722,62643,0
249,54.7585694,38.8818137,Зарайск,24648,Центральный,Московская область,169.08,0,0.01,1,,,,,,,,,,,,,4.718498871,-3.57,7.14,2.552434065,4.29,60.86,93.43,9.371006055,81.985,732,754,6.110477153,748,1,8,1.779835973,4,Московская область,372279.99,422591.99,397774,332128,235685,129974,145305.99,53028,18600,87617,104306,100703,80142.99,53832,32373,38010,15496,7393.99,70.59,64.3,25,77.09,90.7,1946,2461,2719,3093,3190,3110,3062,3460,3598,3631,3787,3774,3677,3553,3483,3921,3770,3640,3412,3317,3021,2623,2680,2638,2335,2051,74917053.3,491239872.5,55218484.7,2072849.2,8699863.99,31583898.1,14793226.3,1112479.49,65370758.1,24020902.5,26299401.8,495398.1,6015671.1,5131389.59,7260135.5,7352593.7,6640124.9,1317385,140469,610048.4,639616.2,,5.98E-13,,,0,,1056115,849949,206166,0
250,56.8149706,61.3205936,Заречный,63579,Приволжский,Пензенская область,30.83,30.7,400,0.08,1,,,,,,,,,,,,2.079441542,-0.29,8.14,2.731589455,2.57,63,92.14,7.818383526,79.71,736,755,6.66761898,750,1,6,1.373213125,4,Пензенская область,55886.99,65693.99,67166,59417,43048,22989,23891,8519,4200,28966,35552,34924,28494,18652,12398.99,13669,5552,2575,55.2,41.5,15.8,62,79.3,588,647,752,799,951,985,964,941,1037,1117,1060,1048,3056,1056,1026,985,1070,1053,918,761,720,677,550,525,472,394,5957144.1,52931842.29,5837793.4,281171.9,642691,8760551.29,1499313.4,91826.2,4251793,3380043.2,3365715.3,101285.1,755172.7,316341.4,638891,827241.6,460073.4,240678.99,50782,128958.8,128487.9,,4.45E-14,,,0,,229445,151056,78389,0
251,56.8149706,61.3205936,Заречный,63579,Уральский,Свердловская область,22.2,35,1510,0.05,2,,,,,,,,,,,,3.218875825,-6.29,7.43,3.437935011,0.86,44.57,93.86,15.74946596,73.57,724,753,8.260635281,741,3,8,1.624221425,5,Свердловская область,204332.99,239794,241903.99,217770.99,141359,73217,87066,31828.99,12529,38569.99,50140,53146,44800,26469,14085,18431,7500,3491,64,46.5,31.8,70.4,86.5,1604,2093,2436,3075,3979,4181,3949,4291,4869,4582,4831,4504,4435,4606,4620,4913,5270,4682,4663,4745,4317,4088,3994,4036,3753,3147,33807991.09,359375331.2,89106957.49,1002631.2,5721832.9,35325618.29,5425208.4,401787.9,28568849.9,24943104.6,28216405.6,517543.8,4529400,2163263.69,5356646.7,15067269.5,5035052.6,787730,48167.99,234064.4,237002.1,,4.45E-14,,,0,,623170,518601,104569,0
252,53.707915,84.9348606,Заринск,47035,Сибирский,Алтайский край,13.9,34.6,802,0.04,1,,,,,,,,,,,,0.693147181,-15,3.14,4.638355928,-3.57,46.29,88.14,10.29355013,68.86,745,762,5.330058518,750,2,9,1.980860804,5,Алтайский край,69721,83446.99,92054,75849.99,52210.99,25620,29631,11227,5281,58490.99,82167.99,95146.99,71099.99,41631.99,19962,25445,10658,4752,57,36.29,23.1,64.3,84.2,1113,1403,1707,1784,1791,1888,2089,3294,3657,3702,3547,3354,3727,3716,3605,3317,3352,3248,2886,3033,2745,2640,2551,2554,2375,2129,9387735.19,88833545.19,9095718.1,582803.49,1921465.1,14457195.6,3799833.9,342669.6,5672632.7,5097460.8,4929186.4,902632.8,1026009.7,572016.89,1099237.1,966141.9,1746596.3,268458.99,179540.99,145360.9,148004.9,,,1.18E-05,,,0,345564,185706,159858,0
253,55.7293613,36.8585382,Звенигород,16395,Центральный,Московская область,169.08,0,0.01,1,,,,,,,,,,,,,4.718498871,-3.57,7.14,2.552434065,4.29,60.86,93.43,9.371006055,81.985,732,754,6.110477153,748,1,8,1.779835973,4,Московская область,372279.99,422591.99,397774,332128,235685,129974,145305.99,53028,18600,87617,104306,100703,80142.99,53832,32373,38010,15496,7393.99,70.59,64.3,25,77.09,90.7,1946,2461,2719,3093,3190,3110,3062,3460,3598,3631,3787,3774,3677,3553,3483,3921,3770,3640,3412,3317,3021,2623,2680,2638,2335,2051,74917053.3,491239872.5,55218484.7,2072849.2,8699863.99,31583898.1,14793226.3,1112479.49,65370758.1,24020902.5,26299401.8,495398.1,6015671.1,5131389.59,7260135.5,7352593.7,6640124.9,1317385,140469,610048.4,639616.2,,1.03E-13,,,0,,1056115,849949,206166,0
254,48.020645,40.118561,Зверево,22416,Южный,Ростовская область,41.87,15.3,643,0.05,2,,,,,,,,,,,,1.098612289,3.29,15.29,3.512333101,11.29,42,76.86,10.14792651,66.43,753,765,3.638419332,760,1,5,1.334523279,3,Ростовская область,165850,196520.99,191840.99,172330,119397.99,72029,82917.99,26453.99,11798,87358.99,107964.99,100362.99,80691,50455,34810,39256,11841.99,5732,63.5,48.2,25,69.2,85.7,1440,1573,1843,1970,2134,2222,2254,2913,3196,3251,3432,3487,3622,3509,3121,3248,3175,3044,3020,185,2542,2235,1981,1940,1691,1712,40710308.2,214509695,26070934.2,1119143.29,890382.7,29732454.2,6058792,617009.5,11711900.19,17022161.6,15981185.89,863749.7,4006867.5,2263252.49,2192022.9,2764336.5,567561.4,556464,123387.99,231363.8,243726.6,,2.82E-13,0.000309152,,0,0,665244,455615,209629,0
255,55.8477605,48.5097031,Зеленодольск,97651,Приволжский,Татарстан,57.27,28.2,1100,0,,37,10,39,84,187,50,27,130,10,115,115,2.708050201,-2.14,5,2.071856311,2.14,66.43,92.14,7.826482394,76.86,739,766,8.129897791,758,2,7,1.35576371,5,Республика Татарстан,168745.99,211818.99,204298.99,160730.99,102643,54302,60033.99,24832.99,10697,68434.99,76880.99,67086.99,49885.99,31964.99,25153,31070.99,15329.99,6277,67.59,47.7,29.4,74.09,93.1,1195,1261,1462,2367,2533,2522,2627,2494,2832,2704,2713,2464,2298,2308,2298,2207,2221,2203,2020,1898,1816,1596,1629,1524,1427,1300,40838346,267909947.2,44363590.59,394884.4,4134522.59,26988392,11023179.49,559497,17866739.6,27483627.3,18770341.6,177413.8,4710889.5,3687193.5,5292473.8,3577782.5,2956238.8,647134.99,144303.99,157885,162064.9,,,0.000581668,,,0,527462,371965,155497,0
256,44.403175,43.884163,Зеленокумск,35790,Северо-Кавказский,Ставропольский край,42.12,,,,,,,,,,,,,,,,1.945910149,0.71,14.43,4.302514547,11.83,32.43,88.14,15.58936747,57.29,716,726,2.63131327,723,2,8,1.82051798,5,Ставропольский край,91536.99,106622,101411,90311,60963.99,37579,43028,13968,6788,71759.99,84657,77567.99,62083,36592,25667,30560,8715,4641,62.3,48.1,15.9,67.9,86,841,858,974,1480,1813,2835,2012,2489,2525,2515,2024,1895,1544,1888,1797,1828,1905,1922,1698,4758,1446,1377,1143,1042,949,915,24606202.39,152086724.9,17637590.79,566129.2,20270300.89,16928902.8,2768572.4,563846.1,5611427.6,10789797.8,10344738.3,593320.09,1384552,590518.5,1370113.6,1574952,20058185.89,357787.99,118687.99,142515.6,147503,,2.14E-13,,,0,,390583,233489,157094,0
257,53.928402,102.052727,Зима,32522,Сибирский,Иркутская область,3.13,26.5,633,0,,,,,,,,,,,,,1.098612289,-13.43,3.43,4.899711653,-7.71,47.14,90.57,11.9573772,62.43,718,736,5.138093031,727,2,6,1.352246808,4,Иркутская область,100605,115913.99,114705.99,100189,64159.99,35679,38692,13317.99,5149,30248.99,37142,36447.99,27850,14856,7837,9090,3619,1333,62.3,43.9,29.5,68,84.9,1078,1253,1488,1569,1464,1512,2522,3373,3614,3902,3290,3256,3140,3126,3159,3439,3576,3351,3688,3700,3341,3365,2954,2875,2615,2324,9109693.4,99686724.7,16636875.39,494925,1479870.8,16930257.99,2121695.79,241093.2,10427725.39,7502084.69,7057327.7,373311.3,1840103.4,809961.7,2275095.6,2081366.7,1395371.4,321450.99,18080,134405.2,133269.7,,5.79E-11,0.000261041,,0,0,294539,239184,55355,0
